month,precipitation,temp_max,temp_min,wind,weather_encoded
6,0.0,26.1,12.2,1.8439088914585775,4
6,0.0,26.7,14.4,1.760681686165901,4
6,0.0,26.7,12.2,1.5811388300841898,4
6,0.0,21.7,13.3,1.7888543819998317,4
6,0.0,20.6,12.8,1.760681686165901,4
6,0.0,20.6,11.1,1.9235384061671346,4
6,0.0,21.7,11.7,1.7888543819998317,4
6,0.0,20.0,10.0,2.3874672772626644,4
6,0.5477225575051661,20.6,11.7,2.04939015319192,2
6,0.0,21.1,11.7,1.61245154965971,4
6,0.0,20.0,12.2,1.9235384061671346,4
6,0.0,25.6,10.0,1.70293863659264,4
6,0.0,23.9,12.8,1.8439088914585775,4
6,0.0,25.6,13.9,1.7320508075688772,4
6,0.5477225575051661,23.3,13.3,1.8439088914585775,2
6,0.0,20.0,12.8,1.9235384061671346,4
6,1.7320508075688772,17.2,12.8,2.23606797749979,2
6,0.5477225575051661,20.6,12.2,1.224744871391589,2
6,0.0,25.6,11.7,1.3038404810405297,4
6,2.8106938645110393,22.2,15.0,1.449137674618944,2
6,2.1908902300206643,21.1,13.9,1.9235384061671346,2
6,3.146426544510455,23.3,14.4,1.6733200530681511,2
6,1.4142135623730951,22.2,15.0,1.51657508881031,2
6,1.8973665961010275,21.1,16.7,1.140175425099138,2
6,0.0,30.6,16.1,1.4832396974191326,4
6,0.0,30.0,18.3,1.3038404810405297,4
6,0.0,33.9,17.2,1.5811388300841898,4
7,0.0,31.7,18.3,1.51657508881031,4
7,0.0,28.3,15.6,1.7320508075688772,4
7,0.0,26.1,16.7,1.7888543819998317,4
7,0.0,21.7,13.9,1.4832396974191326,1
7,0.0,23.3,13.9,1.61245154965971,4
7,0.0,26.1,13.3,1.4832396974191326,4
7,0.0,23.9,13.9,1.70293863659264,4
7,0.0,26.7,13.3,1.6733200530681511,4
7,0.0,30.0,15.0,1.5811388300841898,4
7,0.0,22.2,13.9,1.61245154965971,4
7,0.0,22.8,12.2,1.7320508075688772,4
7,0.0,19.4,13.3,1.4832396974191326,4
7,0.0,26.1,11.1,1.760681686165901,4
7,0.0,27.8,12.8,1.7320508075688772,4
7,0.0,27.8,14.4,2.1447610589527217,4
7,0.0,31.1,18.3,2.0248456731316584,4
7,0.0,22.2,15.0,1.9235384061671346,4
7,0.0,26.1,13.9,1.4142135623730951,4
7,0.0,27.8,13.3,1.378404875209022,4
7,0.0,25.0,13.3,1.4142135623730951,4
7,0.0,23.9,12.8,1.51657508881031,4
7,0.0,26.1,13.3,1.5491933384829668,1
7,0.0,31.1,13.9,1.7320508075688772,4
7,0.0,31.1,14.4,1.5811388300841898,4
7,0.0,31.1,12.8,1.51657508881031,4
7,0.0,31.1,14.4,1.70293863659264,4
7,0.0,25.6,12.8,1.61245154965971,4
7,0.0,21.1,12.2,1.8439088914585775,1
7,0.0,25.0,13.3,1.1832159566199232,4
7,0.0,25.0,13.3,1.6733200530681511,4
7,0.0,21.7,13.3,1.3416407864998738,4
8,0.0,20.6,13.3,1.9748417658131499,4
8,1.4142135623730951,17.2,15.0,1.4142135623730951,2
8,0.0,25.0,15.6,1.5491933384829668,1
8,0.0,28.9,15.0,1.8439088914585775,4
8,0.0,30.0,15.0,1.449137674618944,4
8,0.0,30.6,13.9,1.1832159566199232,4
8,0.0,31.1,13.9,1.378404875209022,4
8,0.0,28.3,14.4,1.5811388300841898,4
8,0.0,28.3,14.4,1.449137674618944,4
8,1.51657508881031,25.6,15.0,1.70293863659264,2
8,0.0,25.0,14.4,1.70293863659264,4
8,0.0,25.6,16.1,1.378404875209022,4
8,0.0,27.8,15.0,1.3416407864998738,4
8,0.8944271909999159,27.2,15.0,1.4142135623730951,2
8,1.3416407864998738,21.1,17.2,1.0,2
8,0.0,28.9,16.1,1.4832396974191326,1
8,0.0,25.6,17.2,1.7320508075688772,4
8,0.0,26.1,15.6,1.760681686165901,4
8,0.0,26.7,15.6,1.7320508075688772,4
8,0.0,25.6,16.1,2.1447610589527217,4
8,0.0,27.8,15.0,2.073644135332772,4
8,0.0,28.9,15.0,1.378404875209022,4
8,0.0,25.0,16.1,2.0248456731316584,4
8,0.0,25.0,16.7,1.6431676725154984,4
8,0.5477225575051661,22.2,16.1,1.61245154965971,2
8,1.0,24.4,16.1,1.378404875209022,2
8,1.140175425099138,26.7,17.2,1.1832159566199232,2
8,2.3664319132398464,26.7,15.6,1.140175425099138,2
8,4.39317652729776,23.9,18.3,1.7320508075688772,2
8,0.0,26.1,16.1,1.70293863659264,4
8,0.0,27.8,13.9,1.61245154965971,4
9,0.0,27.8,15.6,1.5811388300841898,4
9,0.0,27.8,17.2,1.449137674618944,4
9,1.51657508881031,25.0,16.7,1.3038404810405297,2
9,0.5477225575051661,22.8,16.1,1.5491933384829668,2
9,5.263078946776307,20.0,15.6,1.5811388300841898,2
9,4.61519230368573,21.7,16.1,1.61245154965971,2
9,0.0,23.3,17.2,1.4142135623730951,4
9,0.0,26.7,14.4,1.224744871391589,1
9,0.0,26.1,13.9,1.449137674618944,4
9,0.0,26.7,15.0,1.9235384061671346,4
9,0.0,33.9,16.1,1.5491933384829668,4
9,0.0,25.6,15.0,1.3038404810405297,4
9,0.0,18.9,15.6,1.4142135623730951,4
9,0.0,21.7,15.6,1.1832159566199232,1
9,1.816590212458495,18.9,14.4,1.4832396974191326,2
9,0.5477225575051661,21.7,15.0,2.073644135332772,2
9,0.0,17.8,13.9,1.51657508881031,4
9,0.0,21.1,13.3,1.5811388300841898,4
9,0.0,25.6,10.0,1.224744871391589,4
9,1.8973665961010275,23.3,13.3,1.7320508075688772,2
9,0.0,21.1,13.3,1.5811388300841898,4
9,3.6742346141747673,17.2,13.3,2.345207879911715,2
9,1.6733200530681511,16.1,11.1,2.1213203435596424,2
9,0.0,17.8,10.0,1.61245154965971,4
9,1.4142135623730951,16.1,9.4,1.7320508075688772,2
9,0.0,17.2,7.2,1.4832396974191326,4
9,1.0,13.9,10.6,2.073644135332772,2
9,6.587867636800241,16.7,11.7,2.449489742783178,2
9,4.09878030638384,14.4,11.1,2.6645825188948455,2
9,4.301162633521313,13.9,10.0,2.5099800796022267,2
10,2.8106938645110393,14.4,8.9,2.16794833886788,2
10,2.3021728866442674,12.8,9.4,1.5491933384829668,2
10,0.8944271909999159,14.4,8.9,0.9486832980505138,2
10,0.0,17.8,5.6,1.0488088481701516,4
10,0.0,20.0,8.3,1.2649110640673518,4
10,2.0248456731316584,22.8,7.8,1.61245154965971,2
10,0.7071067811865476,16.1,11.7,2.5099800796022267,2
10,2.6267851073127395,13.9,7.8,1.7320508075688772,2
10,0.0,15.0,5.6,1.2649110640673518,4
10,1.0,14.4,8.3,1.3038404810405297,2
10,3.0166206257996713,13.9,10.6,1.0,2
10,1.0,14.4,8.9,1.4832396974191326,2
10,0.0,15.0,6.7,1.3416407864998738,1
10,0.0,15.6,3.9,1.2649110640673518,4
10,0.0,15.6,5.0,0.9486832980505138,4
10,0.0,12.8,8.9,1.6431676725154984,1
10,0.0,14.4,8.9,1.3038404810405297,1
10,0.0,12.8,7.2,1.0954451150103321,4
10,0.0,10.6,7.8,1.1832159566199232,4
10,0.0,10.6,7.8,1.5491933384829668,4
10,0.0,11.7,8.3,1.5811388300841898,4
10,0.0,14.4,7.2,1.378404875209022,4
10,0.0,12.8,6.1,0.6324555320336759,4
10,0.0,10.0,6.1,0.7745966692414834,4
10,0.0,12.2,7.8,1.3416407864998738,4
10,0.0,11.7,8.3,1.6431676725154984,4
10,1.3416407864998738,13.9,8.3,2.0976176963403033,2
10,0.0,14.4,7.2,2.258317958127243,4
10,0.0,13.3,3.3,1.4832396974191326,4
10,0.7071067811865476,15.0,5.6,1.9748417658131499,2
10,0.5477225575051661,14.4,10.6,1.4832396974191326,2
11,1.140175425099138,17.8,11.7,1.1832159566199232,2
11,3.5637059362410923,14.4,8.3,2.8106938645110393,2
11,0.7071067811865476,12.2,4.4,1.5491933384829668,2
11,0.0,10.6,3.9,1.2649110640673518,0
11,1.5811388300841898,13.3,7.2,1.760681686165901,2
11,1.9493588689617927,12.8,7.8,1.3038404810405297,2
11,5.477225575051661,11.1,10.0,2.6832815729997477,2
11,0.0,13.3,7.2,2.0248456731316584,4
11,1.3416407864998738,11.1,5.0,1.1832159566199232,2
11,0.0,11.1,8.3,2.0976176963403033,4
11,0.0,16.1,6.1,1.61245154965971,1
11,2.0248456731316584,15.6,8.9,1.4832396974191326,2
11,0.0,13.9,10.6,1.9493588689617927,4
11,1.140175425099138,11.1,6.1,1.0488088481701516,2
11,1.7320508075688772,10.6,7.2,2.449489742783178,2
11,0.0,10.0,5.0,2.1447610589527217,4
11,2.3021728866442674,11.7,7.2,2.32379000772445,2
11,5.118593556827891,12.8,9.4,1.9748417658131499,2
11,1.0,13.3,4.4,2.258317958127243,2
11,0.0,7.8,1.7,2.073644135332772,4
11,0.0,7.8,-0.5,1.8973665961010275,4
11,0.0,9.4,0.0,2.1447610589527217,4
11,0.0,11.1,1.1,1.61245154965971,4
11,0.0,11.7,0.6,0.9486832980505138,1
11,0.0,12.2,2.2,0.7071067811865476,4
11,0.0,12.2,2.8,1.0,4
11,0.0,14.4,5.6,1.140175425099138,4
11,0.0,11.7,3.3,0.8366600265340756,4
11,0.7071067811865476,9.4,5.0,1.449137674618944,2
11,1.51657508881031,11.1,7.2,1.9748417658131499,2
12,1.7320508075688772,13.3,7.8,2.9664793948382653,2
12,2.1447610589527217,7.8,1.7,1.8708286933869707,2
12,0.0,5.0,-0.5,2.3664319132398464,4
12,0.0,4.4,-2.1,1.2649110640673518,4
12,0.0,1.1,-4.9,1.61245154965971,4
12,0.0,1.1,-4.3,2.16794833886788,4
12,0.0,0.0,-7.1,1.760681686165901,4
12,0.0,2.2,-6.6,1.4832396974191326,4
12,0.0,1.1,-4.9,1.140175425099138,4
12,0.0,5.6,0.6,1.224744871391589,4
12,0.0,5.0,-1.6,0.8944271909999159,4
12,2.6267851073127395,5.6,-0.5,1.51657508881031,2
12,0.7071067811865476,9.4,5.6,1.70293863659264,2
12,0.0,9.4,6.1,1.9235384061671346,4
12,1.140175425099138,11.7,8.3,1.9748417658131499,2
12,0.5477225575051661,10.0,4.4,1.0,2
12,0.0,8.3,4.4,1.6431676725154984,4
12,1.140175425099138,7.8,2.2,1.6733200530681511,2
12,0.0,5.0,0.0,1.449137674618944,4
12,2.3664319132398464,8.3,0.6,1.9235384061671346,3
12,2.3664319132398464,8.9,5.6,1.51657508881031,2
12,3.271085446759225,10.6,8.3,2.0,2
12,1.224744871391589,11.7,6.1,2.4289915602982237,2
12,0.0,8.3,2.8,1.3038404810405297,4
12,0.0,6.7,1.7,0.8944271909999159,4
12,0.0,6.7,0.6,0.7071067811865476,4
12,0.5477225575051661,8.9,0.0,1.449137674618944,2
12,0.0,9.4,3.3,1.140175425099138,4
12,0.0,7.2,1.7,1.0488088481701516,4
12,0.5477225575051661,8.9,4.4,1.61245154965971,2
12,0.7071067811865476,8.3,5.0,1.3038404810405297,2
1,0.0,7.2,3.3,1.0954451150103321,4
1,2.0248456731316584,10.6,6.1,1.7888543819998317,2
1,1.224744871391589,8.9,2.8,1.61245154965971,2
1,0.0,7.8,0.6,1.6431676725154984,1
1,0.0,8.3,-0.5,1.9235384061671346,4
1,0.5477225575051661,7.8,-0.5,1.61245154965971,2
1,3.492849839314596,8.3,5.0,1.2649110640673518,2
1,3.1144823004794873,10.0,7.2,2.1447610589527217,2
1,2.4083189157584592,9.4,5.6,2.5099800796022267,2
1,2.073644135332772,12.8,8.3,2.6457513110645907,2
1,4.61519230368573,14.4,7.2,2.9664793948382653,2
1,1.224744871391589,11.1,5.6,2.8460498941515415,2
1,0.0,10.6,10.0,2.6645825188948455,4
1,0.0,11.1,7.2,1.140175425099138,4
1,0.0,11.1,5.6,1.5811388300841898,4
1,0.0,6.7,4.4,1.6431676725154984,4
1,0.0,5.6,2.8,1.51657508881031,4
1,0.0,9.4,0.6,1.4832396974191326,4
1,0.0,6.1,3.3,1.5811388300841898,4
1,0.0,10.0,2.8,1.4832396974191326,4
1,0.0,10.0,1.7,1.224744871391589,4
1,0.7071067811865476,9.4,5.6,1.61245154965971,2
1,0.0,10.0,2.8,2.280350850198276,1
1,0.0,12.8,1.1,1.378404875209022,4
1,0.0,12.2,1.1,0.8944271909999159,4
1,0.0,8.3,0.6,1.140175425099138,4
1,0.0,9.4,1.7,1.140175425099138,4
1,2.9832867780352594,11.1,6.1,1.2649110640673518,2
1,4.6475800154489,11.1,7.2,1.8439088914585775,2
1,0.0,8.3,6.1,2.5298221281347035,4
1,1.51657508881031,7.8,5.6,1.61245154965971,2
2,1.4142135623730951,7.8,2.8,0.8944271909999159,2
2,0.0,8.9,1.1,1.5811388300841898,4
2,0.0,5.0,0.0,2.073644135332772,4
2,0.0,2.8,-2.1,2.16794833886788,4
2,0.0,-0.5,-5.5,2.569046515733026,4
2,0.0,-1.6,-6.0,2.1213203435596424,4
2,0.0,3.3,-4.9,2.04939015319192,4
2,2.258317958127243,5.6,-0.5,2.1447610589527217,3
2,0.7071067811865476,3.9,0.0,1.5491933384829668,2
2,4.277849927241488,10.0,2.2,2.16794833886788,2
2,4.123105625617661,12.2,5.6,1.9493588689617927,2
2,2.1447610589527217,12.2,7.2,2.5298221281347035,2
2,1.3416407864998738,12.8,7.8,2.5099800796022267,2
2,3.0659419433511785,11.7,6.1,2.5298221281347035,2
2,3.420526275297414,11.1,5.0,2.258317958127243,2
2,5.138093031466052,9.4,3.9,2.8106938645110393,2
2,3.8078865529319543,8.3,4.4,2.345207879911715,2
2,3.8987177379235853,8.9,5.0,2.4899799195977463,2
2,1.0,8.3,3.9,2.449489742783178,2
2,1.7320508075688772,10.0,5.6,2.6267851073127395,2
2,1.6733200530681511,6.7,3.9,1.70293863659264,2
2,1.5811388300841898,5.6,2.8,1.760681686165901,2
2,2.4698178070456938,7.2,3.9,1.61245154965971,2
2,3.605551275463989,6.7,3.3,1.7888543819998317,2
2,0.5477225575051661,12.2,3.9,2.1213203435596424,2
2,0.0,13.9,5.6,1.5811388300841898,4
2,0.0,12.8,4.4,1.51657508881031,4
2,0.0,14.4,4.4,2.4289915602982237,4
3,0.7071067811865476,7.2,4.4,2.16794833886788,2
3,4.370354676682432,11.1,2.8,2.3874672772626644,2
3,3.271085446759225,14.4,8.9,2.258317958127243,2
3,4.06201920231798,13.9,7.8,1.9748417658131499,2
3,6.833739825307955,15.6,10.6,1.9748417658131499,2
3,1.7320508075688772,13.3,10.0,2.4899799195977463,2
3,0.0,15.6,8.9,2.04939015319192,4
3,5.683308895353129,12.8,6.7,1.6431676725154984,2
3,2.073644135332772,15.0,9.4,2.073644135332772,2
3,4.33589667773576,12.2,6.1,1.4832396974191326,2
3,0.0,14.4,4.4,1.51657508881031,1
3,0.0,16.1,3.3,1.378404875209022,1
3,0.7071067811865476,13.9,5.0,1.5811388300841898,2
3,2.6267851073127395,14.4,8.3,2.4698178070456938,2
3,2.8460498941515415,16.7,4.4,1.7320508075688772,2
3,5.263078946776307,10.6,4.4,1.9493588689617927,2
3,0.5477225575051661,10.0,2.8,1.7888543819998317,2
3,0.0,10.0,3.3,1.2649110640673518,4
3,0.7071067811865476,11.1,3.3,2.258317958127243,2
3,0.0,11.1,1.7,1.7320508075688772,4
3,0.0,10.6,2.8,1.9493588689617927,4
3,0.0,11.1,1.1,1.3416407864998738,4
3,0.0,12.8,4.4,1.816590212458495,4
3,0.0,18.9,2.8,1.4832396974191326,4
3,2.0248456731316584,13.9,6.7,2.0976176963403033,2
3,1.8973665961010275,11.1,5.6,1.5491933384829668,2
3,0.5477225575051661,12.2,6.7,1.6733200530681511,2
3,4.701063709417263,11.7,7.2,1.9748417658131499,2
3,3.7416573867739413,11.7,7.2,2.258317958127243,2
3,0.0,11.1,5.0,2.258317958127243,4
3,0.0,15.6,2.2,1.9493588689617927,4
4,0.0,14.4,6.7,1.6733200530681511,4
4,0.0,14.4,5.6,2.04939015319192,4
4,1.5811388300841898,13.3,6.1,1.9748417658131499,2
4,0.0,12.8,6.1,2.16794833886788,4
4,2.1447610589527217,11.7,7.8,2.073644135332772,2
4,0.0,13.9,8.3,1.61245154965971,4
4,0.0,21.1,9.4,1.5811388300841898,4
4,2.1447610589527217,15.6,8.3,2.04939015319192,2
4,0.0,14.4,6.7,1.70293863659264,4
4,0.0,15.0,6.7,1.8973665961010275,4
4,0.0,17.2,5.0,1.6733200530681511,4
4,0.0,16.1,7.8,2.0976176963403033,4
4,0.0,20.6,5.6,1.760681686165901,4
4,0.0,20.0,5.6,1.61245154965971,4
4,0.7071067811865476,14.4,7.8,2.0,2
4,3.3015148038438356,11.1,8.9,2.1447610589527217,2
4,4.301162633521313,11.7,7.2,2.16794833886788,2
4,0.0,14.4,5.6,1.9493588689617927,4
4,3.7013511046643495,11.7,5.6,2.16794833886788,2
4,0.0,15.6,5.6,1.6431676725154984,4
4,2.258317958127243,17.2,7.8,1.5811388300841898,2
4,3.7682887362833544,12.2,5.0,2.04939015319192,2
4,2.9832867780352594,11.7,6.1,2.23606797749979,2
4,3.521363372331802,13.9,6.1,2.3021728866442674,2
4,0.0,14.4,5.6,1.51657508881031,4
4,1.816590212458495,15.0,5.6,1.9748417658131499,2
4,2.6267851073127395,11.1,6.1,2.4083189157584592,2
4,0.0,16.1,4.4,1.61245154965971,4
4,0.0,25.0,9.4,1.51657508881031,4
4,0.0,27.8,9.4,1.9748417658131499,4
5,0.0,29.4,11.1,1.7320508075688772,4
5,0.0,18.3,10.6,2.16794833886788,4
5,5.770615218501403,15.0,8.9,1.8439088914585775,2
5,4.0,14.4,8.9,2.04939015319192,2
5,2.258317958127243,15.6,9.4,1.9493588689617927,2
5,0.0,16.7,8.3,1.61245154965971,4
5,0.0,18.3,7.2,1.3038404810405297,4
5,3.7013511046643495,13.9,9.4,1.8439088914585775,2
5,1.4142135623730951,13.3,7.2,2.3664319132398464,2
5,0.7071067811865476,15.6,7.2,1.449137674618944,2
5,0.0,18.9,8.3,1.3038404810405297,4
5,0.0,24.4,9.4,1.6431676725154984,4
5,0.0,26.7,12.8,1.9493588689617927,4
5,0.0,27.8,13.3,1.816590212458495,4
5,0.0,26.7,12.8,1.7320508075688772,4
5,0.0,20.0,11.7,2.0248456731316584,4
5,0.0,20.0,11.7,1.7888543819998317,4
5,0.0,20.0,10.6,1.7888543819998317,4
5,0.0,21.1,10.0,1.4832396974191326,4
5,0.0,22.2,10.0,1.6431676725154984,4
5,0.0,20.0,10.6,1.3038404810405297,4
5,0.0,24.4,11.7,1.5811388300841898,4
5,1.9493588689617927,20.0,12.8,2.0,2
5,0.0,18.3,11.1,1.5491933384829668,4
5,2.3664319132398464,15.0,10.6,1.1832159566199232,2
5,0.0,18.3,11.1,2.1213203435596424,4
5,0.0,20.0,10.0,1.5811388300841898,4
5,0.0,18.9,10.0,1.8439088914585775,4
5,0.0,18.9,11.1,2.073644135332772,4
5,0.0,20.6,8.9,2.1213203435596424,4
5,0.0,23.3,10.0,1.4832396974191326,4
6,0.0,22.2,10.6,1.51657508881031,4
6,0.0,23.3,11.1,1.5491933384829668,4
6,0.0,18.3,11.1,1.7888543819998317,4
6,0.0,19.4,10.0,1.61245154965971,4
6,0.0,22.2,10.0,1.5491933384829668,4
6,0.0,25.0,10.6,1.7888543819998317,4
6,0.0,24.4,13.3,1.760681686165901,4
6,0.0,23.3,12.2,1.449137674618944,4
6,0.0,21.1,13.3,1.8973665961010275,4
6,0.0,20.0,12.2,1.70293863659264,4
6,0.0,23.9,11.1,1.6431676725154984,4
6,1.3416407864998738,21.7,12.2,2.0,2
6,2.5298221281347035,15.6,11.1,2.23606797749979,2
6,0.0,17.8,11.7,1.7888543819998317,4
6,0.7071067811865476,18.3,10.0,1.8973665961010275,2
6,1.8973665961010275,17.8,8.9,1.5491933384829668,2
6,1.140175425099138,17.8,10.0,1.7320508075688772,2
6,0.0,18.9,11.1,1.6431676725154984,4
6,0.8944271909999159,25.6,11.7,1.9235384061671346,2
6,0.5477225575051661,20.0,10.0,1.8439088914585775,2
6,0.0,22.2,10.6,1.8973665961010275,4
6,0.0,25.0,11.1,1.6431676725154984,4
6,0.0,25.0,13.3,1.5811388300841898,4
6,0.0,24.4,14.4,1.5811388300841898,4
6,0.0,26.1,13.9,1.5491933384829668,4
6,0.0,21.1,14.4,2.0248456731316584,4
6,1.3416407864998738,21.1,13.9,2.1213203435596424,2
6,1.51657508881031,20.0,13.3,2.073644135332772,2
6,0.0,20.6,12.8,1.7888543819998317,4
6,0.0,25.6,12.8,2.0976176963403033,4
7,0.0,34.4,15.6,1.8708286933869707,4
7,0.0,27.2,14.4,1.8973665961010275,4
7,0.0,21.7,13.9,1.760681686165901,4
7,0.0,23.9,13.9,1.8973665961010275,4
7,0.0,24.4,13.3,1.4832396974191326,1
7,0.0,28.9,15.0,1.7320508075688772,4
7,0.0,27.2,17.8,2.0248456731316584,1
7,0.0,30.0,15.6,1.8708286933869707,4
7,0.0,26.7,13.9,1.51657508881031,4
7,0.0,28.9,12.8,1.4832396974191326,1
7,0.0,31.1,15.0,1.4832396974191326,4
7,0.0,32.2,16.7,1.4832396974191326,4
7,0.0,29.4,15.0,1.61245154965971,4
7,0.0,27.8,15.0,1.6733200530681511,4
7,0.0,31.1,13.9,1.51657508881031,4
7,0.0,31.1,14.4,1.5491933384829668,4
7,0.0,26.7,13.9,1.9235384061671346,4
7,0.0,23.9,11.7,1.6733200530681511,4
7,0.0,25.6,15.0,2.32379000772445,1
7,0.0,19.4,14.4,1.6733200530681511,4
7,0.0,23.9,13.3,1.4832396974191326,4
7,0.5477225575051661,21.1,13.3,1.0488088481701516,2
7,4.39317652729776,18.9,13.3,1.816590212458495,2
7,0.0,20.6,12.8,2.16794833886788,4
7,0.0,22.8,12.2,1.6431676725154984,4
7,0.0,26.1,13.3,1.8973665961010275,4
7,0.0,28.3,15.0,2.0248456731316584,4
7,0.0,30.6,15.0,1.9235384061671346,4
7,0.0,30.0,15.6,1.6733200530681511,4
7,0.0,29.4,14.4,1.8439088914585775,4
7,0.0,30.6,17.8,2.0248456731316584,4
8,0.0,28.9,15.0,1.816590212458495,4
8,0.7071067811865476,29.4,15.6,1.3038404810405297,2
8,0.0,31.7,14.4,1.61245154965971,4
8,0.0,32.8,16.1,1.61245154965971,4
8,0.0,25.0,13.9,1.6431676725154984,4
8,0.0,26.1,15.0,1.4832396974191326,1
8,0.0,25.6,13.3,1.5491933384829668,1
8,0.0,25.6,13.3,1.70293863659264,4
8,0.0,27.2,15.6,2.0248456731316584,4
8,0.0,30.6,13.9,1.8439088914585775,4
8,0.7071067811865476,35.6,17.8,1.61245154965971,2
8,3.5637059362410923,27.2,17.2,1.760681686165901,2
8,4.6475800154489,23.3,15.0,1.6431676725154984,2
8,0.0,21.1,17.2,0.7745966692414834,4
8,1.0,24.4,16.7,1.224744871391589,2
8,0.0,25.6,15.6,1.4832396974191326,4
8,0.0,27.8,15.0,1.6733200530681511,4
8,0.0,29.4,15.6,1.816590212458495,4
8,0.0,27.2,15.6,1.5491933384829668,4
8,0.0,21.7,13.9,1.8973665961010275,4
8,0.0,21.1,11.1,1.3038404810405297,4
8,0.0,23.9,13.3,1.70293863659264,4
8,0.0,27.8,13.9,1.4142135623730951,4
8,0.0,25.0,13.3,1.51657508881031,4
8,0.0,28.9,14.4,1.4142135623730951,4
8,0.0,31.1,15.6,1.3416407864998738,4
8,0.0,28.9,16.1,1.2649110640673518,4
8,0.0,23.3,14.4,1.51657508881031,4
8,0.0,22.8,15.0,1.8439088914585775,4
8,2.898275349237888,17.8,15.0,1.4832396974191326,2
8,1.140175425099138,21.1,13.9,1.378404875209022,2
9,0.0,23.3,12.8,1.5811388300841898,4
9,1.7320508075688772,20.0,13.9,2.073644135332772,2
9,0.0,20.6,12.8,1.6431676725154984,4
9,0.0,23.9,11.1,1.760681686165901,1
9,0.0,27.8,13.9,2.5495097567963922,1
9,0.0,32.2,15.0,1.70293863659264,4
9,0.0,28.3,13.3,1.449137674618944,4
9,0.0,21.1,13.3,1.6733200530681511,4
9,0.0,21.7,13.3,1.51657508881031,4
9,0.0,22.2,12.2,1.9748417658131499,4
9,0.0,24.4,12.8,2.3021728866442674,4
9,0.0,24.4,12.8,2.4289915602982237,4
9,0.0,28.3,10.0,2.04939015319192,4
9,0.0,30.0,11.7,1.3416407864998738,4
9,0.0,30.6,12.2,1.0954451150103321,4
9,0.0,22.2,13.9,1.6733200530681511,4
9,0.7071067811865476,22.8,14.4,1.51657508881031,2
9,0.5477225575051661,19.4,15.0,1.760681686165901,2
9,0.0,23.9,16.1,1.6733200530681511,4
9,0.0,24.4,14.4,2.0976176963403033,1
9,0.0,26.1,12.8,1.7320508075688772,4
9,0.5477225575051661,22.2,15.0,1.449137674618944,2
9,4.277849927241488,18.9,14.4,1.5811388300841898,2
9,4.505552130427524,18.9,14.4,1.6431676725154984,2
9,2.073644135332772,21.7,14.4,1.5811388300841898,2
9,2.9832867780352594,20.0,13.9,1.816590212458495,2
9,0.0,20.6,11.7,1.7888543819998317,1
9,0.0,18.9,12.2,1.4142135623730951,1
9,0.8944271909999159,16.7,11.1,1.8708286933869707,2
9,0.0,19.4,12.2,1.61245154965971,4
10,0.0,18.3,11.1,1.449137674618944,4
10,0.0,19.4,10.0,1.4142135623730951,4
10,0.0,22.2,8.9,1.0,4
10,0.0,21.7,12.2,1.0954451150103321,4
10,0.0,23.9,11.7,1.1832159566199232,1
10,0.0,25.6,13.3,1.5811388300841898,1
10,0.0,18.9,13.9,1.0,1
10,0.0,20.6,12.8,1.3416407864998738,1
10,0.0,17.2,11.1,1.0,1
10,0.5477225575051661,18.3,10.0,1.9493588689617927,2
10,2.7202941017470885,18.3,11.7,1.8708286933869707,2
10,0.0,17.8,11.7,1.449137674618944,4
10,2.756809750418044,21.1,10.0,1.760681686165901,2
10,2.6645825188948455,16.7,11.7,1.4832396974191326,2
10,2.932575659723036,16.1,11.7,2.16794833886788,2
10,0.0,20.6,11.1,1.816590212458495,4
10,1.816590212458495,16.7,11.7,1.7320508075688772,2
10,3.872983346207417,19.4,13.9,1.378404875209022,2
10,0.0,22.2,12.8,1.7888543819998317,4
10,3.420526275297414,16.1,12.2,1.760681686165901,2
10,1.0,16.1,11.7,2.16794833886788,2
10,5.656854249492381,15.6,11.7,2.23606797749979,2
10,3.0659419433511785,14.4,8.3,2.1447610589527217,2
10,2.0248456731316584,14.4,8.9,1.7888543819998317,2
10,2.4698178070456938,16.7,8.3,2.32379000772445,2
10,1.224744871391589,12.8,7.8,2.23606797749979,2
10,0.8944271909999159,15.6,6.7,1.5491933384829668,2
10,3.5637059362410923,15.0,9.4,1.9748417658131499,2
10,0.7071067811865476,16.7,11.7,1.760681686165901,2
10,5.039841267341661,15.6,11.1,1.7888543819998317,2
10,4.123105625617661,12.8,8.3,1.4142135623730951,2
11,0.0,11.1,7.2,1.0954451150103321,1
11,1.3416407864998738,13.3,7.2,1.70293863659264,2
11,3.3015148038438356,13.9,11.1,2.1908902300206643,2
11,2.0248456731316584,14.4,10.6,1.816590212458495,2
11,2.1908902300206643,15.0,10.6,1.449137674618944,2
11,2.0248456731316584,16.7,10.6,2.588435821108957,2
11,0.0,14.4,7.2,1.51657508881031,4
11,0.0,12.8,3.9,0.8944271909999159,1
11,2.258317958127243,13.3,7.8,1.7320508075688772,2
11,0.0,11.1,5.6,1.9748417658131499,4
11,0.0,7.8,1.1,2.7748873851023217,4
11,0.0,6.7,0.0,2.756809750418044,4
11,0.0,7.2,0.6,2.16794833886788,4
11,0.0,7.2,-2.1,2.1213203435596424,4
11,0.0,8.3,-1.6,2.04939015319192,4
11,0.0,9.4,-2.1,2.04939015319192,4
11,0.0,10.6,-2.1,1.378404875209022,4
